[4/24/21 10:52AM]  [ Nandope ] Nandope used command ::object 41200 | Player rights = DEVELOPER	
[8/22/22 12:25AM]  [ Adam ] Adam used command ::train 2 | Player rights = PLAYER	
[8/22/22 12:25AM]  [ Adam ] Adam used command ::train 3 | Player rights = PLAYER	
[8/22/22 12:25AM]  [ Adam ] Adam used command ::train 2 | Player rights = PLAYER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::train 1 | Player rights = DEVELOPER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::train 2 | Player rights = DEVELOPER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::train 3 | Player rights = DEVELOPER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::train 4 | Player rights = DEVELOPER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::givedev adam | Player rights = DEVELOPER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::givedeveloper adam | Player rights = DEVELOPER	
[8/22/22 12:26AM]  [ Josh ] Josh used command ::giveowner adam | Player rights = DEVELOPER	
[8/22/22 12:28AM]  [ Adam ] Adam used command ::rewards | Player rights = DEVELOPER	
[8/22/22 12:31AM]  [ Adam ] Adam used command ::find exec | Player rights = DEVELOPER	
[8/22/22 12:31AM]  [ Adam ] Adam used command ::item 9940 1 | Player rights = DEVELOPER	
[8/22/22 12:31AM]  [ Adam ] Adam used command ::item 4686 1 | Player rights = DEVELOPER	
[8/22/22 12:31AM]  [ Adam ] Adam used command ::dr | Player rights = DEVELOPER	
[8/22/22 01:52PM]  [ Adam ] Adam used command ::TRAIN | Player rights = PLAYER	
[8/22/22 01:55PM]  [ Qway ] Qway used command ::bank | Player rights = PLAYER	
[8/22/22 01:58PM]  [ Adam ] Adam used command ::train | Player rights = PLAYER	
[8/22/22 01:58PM]  [ Adam ] Adam used command ::train | Player rights = PLAYER	
[8/22/22 01:59PM]  [ Adam ] Adam used command ::noclip | Player rights = PLAYER	
[8/22/22 02:05PM]  [ Adam Test ] Adam Test used command ::train | Player rights = PLAYER	
[8/22/22 02:07PM]  [ Adam Test ] Adam Test used command ::train | Player rights = PLAYER	
[8/22/22 02:07PM]  [ Adam Test ] Adam Test used command ::train | Player rights = PLAYER	
[8/22/22 02:07PM]  [ Adam Test ] Adam Test used command ::mypos | Player rights = PLAYER	
[8/22/22 02:08PM]  [ Josh ] Josh used command ::giveowner adam | Player rights = DEVELOPER	
[8/22/22 03:06PM]  [ Qway ] Qway used command ::Starter | Player rights = PLAYER	
[8/22/22 03:13PM]  [ Adam ] Adam used command ::invisible | Player rights = DEVELOPER	
[8/22/22 03:13PM]  [ Adam ] Adam used command ::invisd | Player rights = DEVELOPER	
[8/22/22 03:13PM]  [ Adam ] Adam used command ::invis | Player rights = DEVELOPER	
[8/22/22 03:13PM]  [ Adam ] Adam used command ::teleto qway | Player rights = DEVELOPER	
[8/22/22 03:30PM]  [ Qway ] Qway used command ::train | Player rights = PLAYER	
[8/22/22 03:37PM]  [ Qway ] Qway used command ::bank | Player rights = PLAYER	
[8/22/22 03:38PM]  [ Josh ] Josh used command ::teleto qway | Player rights = DEVELOPER	
[8/22/22 03:39PM]  [ Qway ] Qway used command ::dropmessage | Player rights = PLAYER	
[8/22/22 03:39PM]  [ Josh ] Josh used command ::tele qway | Player rights = DEVELOPER	
[8/22/22 03:39PM]  [ Josh ] Josh used command ::teletoqway | Player rights = DEVELOPER	
[8/22/22 03:39PM]  [ Josh ] Josh used command ::teleto qway | Player rights = DEVELOPER	
[8/22/22 03:41PM]  [ Josh ] Josh used command ::god | Player rights = DEVELOPER	
[8/22/22 03:41PM]  [ Josh ] Josh used command ::teleto qway | Player rights = DEVELOPER	
[8/22/22 03:42PM]  [ Josh ] Josh used command ::home | Player rights = DEVELOPER	
[8/22/22 03:44PM]  [ Qway ] Qway used command ::bank | Player rights = PLAYER	
[8/22/22 03:46PM]  [ Qway ] Qway used command ::bank | Player rights = PLAYER	
[8/22/22 03:46PM]  [ Josh ] Josh used command ::teleto qway | Player rights = DEVELOPER	
[8/23/22 11:38AM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 11:38AM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 11:38AM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 11:41AM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 11:43AM]  [ Adam ] Adam used command ::tele 2526 2527 | Player rights = DEVELOPER	
[8/23/22 11:45AM]  [ Adam ] Adam used command ::tele 2853 2880 | Player rights = DEVELOPER	
[8/23/22 11:45AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:46AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:46AM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/23/22 11:46AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:47AM]  [ Adam ] Adam used command ::tele 3472 3503 | Player rights = DEVELOPER	
[8/23/22 11:47AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:47AM]  [ Adam ] Adam used command ::tele 2778 2792 | Player rights = DEVELOPER	
[8/23/22 11:47AM]  [ Adam ] Adam used command ::tele 2562 2600 | Player rights = DEVELOPER	
[8/23/22 11:47AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:48AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:48AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:48AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:48AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:49AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:49AM]  [ Adam ] Adam used command ::nocllip | Player rights = DEVELOPER	
[8/23/22 11:49AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:49AM]  [ Adam ] Adam used command ::tele 2437 2492 | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::tele 2437 2492 | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::tele 2301 2367 | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::home | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::2496 2543 | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::tele 2496 2543 | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:50AM]  [ Adam ] Adam used command ::tele 2433 2394 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::2881 2949 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::tele 2881 2949 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::1798 1818 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::tele 1798 1818 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::tele 3274 3311 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::tele 3395 3453 | Player rights = DEVELOPER	
[8/23/22 11:51AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:52AM]  [ Adam ] Adam used command ::tele 3027 3072 | Player rights = DEVELOPER	
[8/23/22 11:52AM]  [ Adam ] Adam used command ::3340 3364 | Player rights = DEVELOPER	
[8/23/22 11:52AM]  [ Adam ] Adam used command ::tele 3340 3364 | Player rights = DEVELOPER	
[8/23/22 11:53AM]  [ Adam ] Adam used command ::tele 2948 3007 | Player rights = DEVELOPER	
[8/23/22 11:53AM]  [ Adam ] Adam used command ::tele 9473 9510 | Player rights = DEVELOPER	
[8/23/22 11:53AM]  [ Adam ] Adam used command ::tele 3876 3906 | Player rights = DEVELOPER	
[8/23/22 11:53AM]  [ Adam ] Adam used command ::tele 2295 2410 | Player rights = DEVELOPER	
[8/23/22 11:53AM]  [ Adam ] Adam used command ::tele 1804 2388 | Player rights = DEVELOPER	
[8/23/22 11:53AM]  [ Adam ] Adam used command ::tele 2567 9597 | Player rights = DEVELOPER	
[8/23/22 11:54AM]  [ Adam ] Adam used command ::tele 2747 2821 | Player rights = DEVELOPER	
[8/23/22 11:54AM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 11:54AM]  [ Adam ] Adam used command ::tele 2240 2303 | Player rights = DEVELOPER	
[8/23/22 11:54AM]  [ Adam ] Adam used command ::tele 2505 2535 | Player rights = DEVELOPER	
[8/23/22 11:55AM]  [ Adam ] Adam used command ::tele 3192 9828 | Player rights = DEVELOPER	
[8/23/22 11:56AM]  [ Adam ] Adam used command ::tele 2527 2652 | Player rights = DEVELOPER	
[8/23/22 11:56AM]  [ Adam ] Adam used command ::tele 2900 4384 | Player rights = DEVELOPER	
[8/23/22 11:56AM]  [ Adam ] Adam used command ::tele 2582 2565 | Player rights = DEVELOPER	
[8/23/22 11:57AM]  [ Adam ] Adam used command ::tele 3650 3485 | Player rights = DEVELOPER	
[8/23/22 11:57AM]  [ Adam ] Adam used command ::tele 2399 3488 | Player rights = DEVELOPER	
[8/23/22 11:58AM]  [ Adam ] Adam used command ::tele 2731 3463 | Player rights = DEVELOPER	
[8/23/22 11:58AM]  [ Adam ] Adam used command ::tele 2413 3523 | Player rights = DEVELOPER	
[8/23/22 11:58AM]  [ Adam ] Adam used command ::tele 2901 3617 | Player rights = DEVELOPER	
[8/23/22 11:59AM]  [ Adam ] Adam used command ::tele 2517 2521 | Player rights = DEVELOPER	
[8/23/22 11:59AM]  [ Adam ] Adam used command ::tele 1625 5601 | Player rights = DEVELOPER	
[8/23/22 12:02PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:03PM]  [ Adam ] Adam used command ::tele 2901 3617 | Player rights = DEVELOPER	
[8/23/22 12:03PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:06PM]  [ Adam ] Adam used command ::tele 2708 4752 | Player rights = DEVELOPER	
[8/23/22 12:06PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 12:06PM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/23/22 12:07PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 12:07PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 12:07PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 12:07PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 12:07PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:09PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::tele 3486 3623 | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::spawnhulk | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::spawnglobal | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::spawnprime | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::spawnrex | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::spawnvb | Player rights = DEVELOPER	
[8/23/22 12:10PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:11PM]  [ Adam ] Adam used command ::tele 3295 3316 | Player rights = DEVELOPER	
[8/23/22 12:12PM]  [ Adam ] Adam used command ::tele 1698 5600 | Player rights = DEVELOPER	
[8/23/22 12:12PM]  [ Adam ] Adam used command ::tele 2377 3886 | Player rights = DEVELOPER	
[8/23/22 12:13PM]  [ Adam ] Adam used command ::tele 2330 3888 | Player rights = DEVELOPER	
[8/23/22 12:13PM]  [ Adam ] Adam used command ::tele 2989 9483 | Player rights = DEVELOPER	
[8/23/22 12:13PM]  [ Adam ] Adam used command ::tele 2989 9483 | Player rights = DEVELOPER	
[8/23/22 12:14PM]  [ Adam ] Adam used command ::tele 2958 9487 | Player rights = DEVELOPER	
[8/23/22 12:14PM]  [ Adam ] Adam used command ::tele 2827 2866 | Player rights = DEVELOPER	
[8/23/22 12:14PM]  [ Adam ] Adam used command ::tele 2827 2866 | Player rights = DEVELOPER	
[8/23/22 12:14PM]  [ Adam ] Adam used command ::tele 2791 3096 | Player rights = DEVELOPER	
[8/23/22 12:15PM]  [ Adam ] Adam used command ::tele 1664 5695 | Player rights = DEVELOPER	
[8/23/22 12:15PM]  [ Adam ] Adam used command ::tele 2851 3348 | Player rights = DEVELOPER	
[8/23/22 12:15PM]  [ Adam ] Adam used command ::tele 38816 2829 | Player rights = DEVELOPER	
[8/23/22 12:15PM]  [ Adam ] Adam used command ::tele 3816 2829 | Player rights = DEVELOPER	
[8/23/22 12:15PM]  [ Adam ] Adam used command ::tele 3164 3485 | Player rights = DEVELOPER	
[8/23/22 12:16PM]  [ Adam ] Adam used command ::tele 3025 5231 | Player rights = DEVELOPER	
[8/23/22 12:19PM]  [ Adam ] Adam used command ::tele 2900 4384 | Player rights = DEVELOPER	
[8/23/22 12:19PM]  [ Adam ] Adam used command ::tele 3037 10288 | Player rights = DEVELOPER	
[8/23/22 12:21PM]  [ Adam ] Adam used command ::tele 2606 4774 | Player rights = DEVELOPER	
[8/23/22 12:21PM]  [ Adam ] Adam used command ::item 8830 | Player rights = DEVELOPER	
[8/23/22 12:22PM]  [ Adam ] Adam used command ::item 22052 | Player rights = DEVELOPER	
[8/23/22 12:25PM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/23/22 12:25PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:33PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:34PM]  [ Adam ] Adam used command ::npc 1713 | Player rights = DEVELOPER	
[8/23/22 12:34PM]  [ Adam ] Adam used command ::npc 1737 | Player rights = DEVELOPER	
[8/23/22 12:34PM]  [ Adam ] Adam used command ::npc 1730 | Player rights = DEVELOPER	
[8/23/22 12:34PM]  [ Adam ] Adam used command ::npc 1724 | Player rights = DEVELOPER	
[8/23/22 12:35PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:36PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:37PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:45PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:49PM]  [ Adam ] Adam used command ::npc 1234 | Player rights = DEVELOPER	
[8/23/22 12:49PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 12:50PM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 12:55PM]  [ Adam ] Adam used command ::train  | Player rights = DEVELOPER	
[8/23/22 01:11PM]  [ Josh ] Josh used command ::telehere adam | Player rights = DEVELOPER	
[8/23/22 01:11PM]  [ Josh ] Josh used command ::telehere adam | Player rights = DEVELOPER	
[8/23/22 01:11PM]  [ Adam ] Adam used command ::teleto josh | Player rights = DEVELOPER	
[8/23/22 01:14PM]  [ Adam ] Adam used command ::tele 2016 4767 | Player rights = DEVELOPER	
[8/23/22 01:14PM]  [ Adam ] Adam used command ::teletome josh | Player rights = DEVELOPER	
[8/23/22 01:14PM]  [ Josh ] Josh used command ::giveitem ::home | Player rights = DEVELOPER	
[8/23/22 01:15PM]  [ Josh ] Josh used command ::home | Player rights = DEVELOPER	
[8/23/22 01:15PM]  [ Josh ] Josh used command ::mypos | Player rights = DEVELOPER	
[8/23/22 01:15PM]  [ Josh ] Josh used command ::mypos | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Josh ] Josh used command ::teleto joshtest | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Josh ] Josh used command ::givedon1 joshtest | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Josh ] Josh used command ::givedon joshtest | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Josh ] Josh used command ::givedon2 joshtest | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Adam ] Adam used command ::find launch | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Adam ] Adam used command ::item 20489 | Player rights = DEVELOPER	
[8/23/22 01:16PM]  [ Josh ] Josh used command ::giveyt joshtest | Player rights = DEVELOPER	
[8/23/22 01:17PM]  [ Adam ] Adam used command ::bis | Player rights = DEVELOPER	
[8/23/22 01:17PM]  [ Adam ] Adam used command ::itemlist | Player rights = DEVELOPER	
[8/23/22 01:17PM]  [ Adam ] Adam used command ::items | Player rights = DEVELOPER	
[8/23/22 01:17PM]  [ Adam ] Adam used command ::find bond | Player rights = DEVELOPER	
[8/23/22 01:17PM]  [ Adam ] Adam used command ::item 23060 | Player rights = DEVELOPER	
[8/23/22 01:17PM]  [ Adam ] Adam used command ::demote adam | Player rights = DEVELOPER	
[8/23/22 01:18PM]  [ Josh ] Josh used command ::item 23060 | Player rights = DEVELOPER	
[8/23/22 01:19PM]  [ Josh ] Josh used command ::find bond | Player rights = DEVELOPER	
[8/23/22 01:19PM]  [ Josh ] Josh used command ::item 23060 | Player rights = DEVELOPER	
[8/23/22 01:20PM]  [ Adam ] Adam used command ::find $10 | Player rights = RUBY_DONATOR	
[8/23/22 01:20PM]  [ Adam ] Adam used command ::find $10 | Player rights = RUBY_DONATOR	
[8/23/22 01:21PM]  [ Josh ] Josh used command ::giveowner adam | Player rights = DEVELOPER	
[8/23/22 01:21PM]  [ Adam ] Adam used command ::find $10 | Player rights = DEVELOPER	
[8/23/22 01:21PM]  [ Adam ] Adam used command ::find scroll | Player rights = DEVELOPER	
[8/23/22 01:21PM]  [ Josh ] Josh used command ::bond | Player rights = DEVELOPER	
[8/23/22 01:21PM]  [ Josh ] Josh used command ::giveitem 23057 1 adam | Player rights = DEVELOPER	
[8/23/22 01:23PM]  [ Adam ] Adam used command ::item 20077 | Player rights = DEVELOPER	
[8/23/22 01:23PM]  [ Adam ] Adam used command ::item 10942 | Player rights = DEVELOPER	
[8/23/22 01:24PM]  [ Adam ] Adam used command ::item 10934 | Player rights = DEVELOPER	
[8/23/22 01:24PM]  [ Josh ] Josh used command ::item 20078 | Player rights = DEVELOPER	
[8/23/22 01:25PM]  [ Josh ] Josh used command ::teleto ad am | Player rights = DEVELOPER	
[8/23/22 01:25PM]  [ Josh ] Josh used command ::teleto adam | Player rights = DEVELOPER	
[8/23/22 01:25PM]  [ Josh ] Josh used command ::find snow | Player rights = DEVELOPER	
[8/23/22 01:25PM]  [ Josh ] Josh used command ::item 11955 | Player rights = DEVELOPER	
[8/23/22 01:26PM]  [ Josh ] Josh used command ::sled | Player rights = DEVELOPER	
[8/23/22 01:26PM]  [ Josh ] Josh used command ::fid sled | Player rights = DEVELOPER	
[8/23/22 01:26PM]  [ Josh ] Josh used command ::find sled | Player rights = DEVELOPER	
[8/23/22 01:26PM]  [ Josh ] Josh used command ::item 5497 | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Adam ] Adam used command ::find sled | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Adam ] Adam used command ::item 18437 1 | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Josh ] Josh used command ::find basket | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Josh ] Josh used command ::item 9253 | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Adam ] Adam used command ::find dev | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Josh ] Josh used command ::find yogi | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Josh ] Josh used command ::item 3740 | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Josh ] Josh used command ::item 3741 | Player rights = DEVELOPER	
[8/23/22 01:27PM]  [ Adam ] Adam used command ::item 19882 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Josh ] Josh used command ::item 3743 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Adam ] Adam used command ::item 21079 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Josh ] Josh used command ::item 3742 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Adam ] Adam used command ::item 21073 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Adam ] Adam used command ::item 21065 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Adam ] Adam used command ::item 21067 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Adam ] Adam used command ::item 21064 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Adam ] Adam used command ::item 21063 | Player rights = DEVELOPER	
[8/23/22 01:28PM]  [ Josh ] Josh used command ::find spirit | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Adam ] Adam used command ::item 21062 | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Josh ] Josh used command ::item 19968 | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Josh ] Josh used command ::item 18754 | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Adam ] Adam used command ::item 21061 | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Adam ] Adam used command ::item 21060 | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Josh ] Josh used command ::saber | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Josh ] Josh used command ::find sabre | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Josh ] Josh used command ::find saber | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Adam ] Adam used command ::item 21057 | Player rights = DEVELOPER	
[8/23/22 01:29PM]  [ Josh ] Josh used command ::item 21057 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::item 21049 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Josh ] Josh used command ::item 21058 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::empty | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::item 21037 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Josh ] Josh used command ::find dark | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::item 21038 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::item 21039 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Josh ] Josh used command ::item 17608 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Josh ] Josh used command ::item 17610 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::item 21028 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Adam ] Adam used command ::item 21018 | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Josh ] Josh used command ::item master | Player rights = DEVELOPER	
[8/23/22 01:30PM]  [ Josh ] Josh used command ::master | Player rights = DEVELOPER	
[8/23/22 01:31PM]  [ Adam ] Adam used command ::empty | Player rights = DEVELOPER	
[8/23/22 01:31PM]  [ Josh ] Josh used command ::hellfire | Player rights = DEVELOPER	
[8/23/22 01:31PM]  [ Josh ] Josh used command ::find hellfire | Player rights = DEVELOPER	
[8/23/22 01:31PM]  [ Josh ] Josh used command ::item 18407 | Player rights = DEVELOPER	
[8/23/22 01:31PM]  [ Adam ] Adam used command ::item 20555 | Player rights = DEVELOPER	
[8/23/22 01:31PM]  [ Josh ] Josh used command ::item 18412 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item hell | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Adam ] Adam used command ::item 2055 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::find hell | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Adam ] Adam used command ::item 20552 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item 18412 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item 18417 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::wings | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::find wings | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item 23133 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::find creator | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item 23127 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item 23128 | Player rights = DEVELOPER	
[8/23/22 01:32PM]  [ Josh ] Josh used command ::item 23130 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::item 23131 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::item 23132 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Adam ] Adam used command ::item 199065 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::item 23129 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Adam ] Adam used command ::item 19906 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::find blended | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::find blend | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Adam ] Adam used command ::item 19880 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::find sab | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Adam ] Adam used command ::find sabre | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Josh ] Josh used command ::item 21058 | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Adam ] Adam used command ::find saber | Player rights = DEVELOPER	
[8/23/22 01:33PM]  [ Adam ] Adam used command ::find dual | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::find dual | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::item 21058 | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Adam ] Adam used command ::item 19812 | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::find bright | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::item 22075 | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::item 22076 | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Adam ] Adam used command ::find primal 2h | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Adam ] Adam used command ::item 16910 | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Adam ] Adam used command ::item 16909 | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::find shield | Player rights = DEVELOPER	
[8/23/22 01:34PM]  [ Josh ] Josh used command ::item 22057 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::item 20057 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::find spirit | Player rights = DEVELOPER	
